#time(ns),px,py,pz,qw,qx,qy,qz,vx,vy,vz,bwx,bwy,bwz,bax,bay,baz
1755241486563441408,-0.0458424,0.559824,-0.20618,0.749156,-0.0882473,-0.606632,0.250948,-0.176521,-0.115558,0.00540366,0.00372748,-0.051296,0.019165,-0.0599028,-0.173697,0.322396
1755241486573441536,-0.0476672,0.558782,-0.206146,0.74976,-0.0947189,-0.606659,0.246686,-0.188483,-0.0928351,0.00123889,0.00373477,-0.0513062,0.0191599,-0.059893,-0.173723,0.322419
1755241486583441408,-0.0496151,0.557962,-0.206156,0.750444,-0.100222,-0.60639,0.243063,-0.20127,-0.0713401,-0.00305984,0.00374154,-0.0513165,0.0191549,-0.0598828,-0.173752,0.322441
1755241486593441536,-0.0516981,0.557344,-0.206201,0.751419,-0.104039,-0.605643,0.240297,-0.215493,-0.0527947,-0.00578244,0.00374715,-0.0513264,0.0191506,-0.0598721,-0.173781,0.322463
1755241486603441408,-0.0539286,0.556891,-0.206265,0.752758,-0.105765,-0.604383,0.238517,-0.230671,-0.0384246,-0.00660041,0.00375185,-0.0513356,0.0191469,-0.0598607,-0.173811,0.322486
1755241486613441536,-0.0563142,0.556557,-0.206322,0.754428,-0.105825,-0.602533,0.237894,-0.246529,-0.0287925,-0.00447068,0.00375597,-0.0513443,0.0191435,-0.0598486,-0.173842,0.322508
1755241486623441408,-0.0588634,0.556304,-0.206344,0.756238,-0.105519,-0.600447,0.237557,-0.263367,-0.0217759,0.000195802,0.00375961,-0.0513525,0.0191404,-0.0598357,-0.173873,0.32253
1755241486633441536,-0.0615822,0.55613,-0.20632,0.758112,-0.104979,-0.598215,0.237456,-0.280352,-0.0127577,0.00447421,0.00376281,-0.0513606,0.0191372,-0.059822,-0.173906,0.322553
1755241486643441408,-0.064469,0.556057,-0.206264,0.76022,-0.10369,-0.595538,0.238011,-0.296824,-0.00158877,0.00644829,0.00376556,-0.051369,0.0191342,-0.0598073,-0.173939,0.322575
1755241486653441536,-0.0675112,0.556101,-0.206193,0.762842,-0.101102,-0.592193,0.239077,-0.311255,0.0103368,0.007749,0.00376801,-0.0513777,0.0191313,-0.0597918,-0.173972,0.322596
1755241486663441408,-0.0706832,0.556261,-0.206105,0.765774,-0.0975759,-0.588419,0.240482,-0.32274,0.0214001,0.0101718,0.00377027,-0.0513863,0.0191285,-0.0597755,-0.174007,0.322618
1755241486673441536,-0.0739574,0.556519,-0.205984,0.768807,-0.0936381,-0.584479,0.241977,-0.331804,0.0298998,0.0142225,0.00377235,-0.0513949,0.019126,-0.0597585,-0.174041,0.32264
1755241486683441408,-0.0773137,0.55685,-0.205818,0.77188,-0.0894278,-0.58038,0.243644,-0.339254,0.0358214,0.0188114,0.00377417,-0.0514034,0.0191242,-0.0597408,-0.174077,0.322661
1755241486693441280,-0.0807393,0.557222,-0.205608,0.775137,-0.084427,-0.575906,0.245698,-0.345663,0.0382458,0.0234441,0.00377581,-0.0514117,0.0191234,-0.0597224,-0.174113,0.322682
1755241486703441408,-0.0842222,0.557602,-0.205345,0.778608,-0.0787106,-0.571078,0.247879,-0.350612,0.0373362,0.0293599,0.00377749,-0.0514197,0.0191234,-0.0597033,-0.174149,0.322703
1755241486713441280,-0.0877438,0.557962,-0.205014,0.782188,-0.072736,-0.56602,0.250027,-0.353353,0.0344488,0.0367589,0.00377945,-0.0514272,0.0191239,-0.0596834,-0.174186,0.322724
1755241486723441408,-0.0912811,0.558292,-0.204612,0.785798,-0.0664537,-0.560761,0.252293,-0.35376,0.0316097,0.0436403,0.00378176,-0.0514344,0.0191247,-0.0596626,-0.174224,0.322744
1755241486733441280,-0.0948123,0.558598,-0.204149,0.78944,-0.0590384,-0.555099,0.255273,-0.35217,0.029617,0.0487676,0.00378422,-0.0514414,0.0191257,-0.059641,-0.174263,0.322763
1755241486743441408,-0.0983177,0.558884,-0.20364,0.793039,-0.0499007,-0.548983,0.259262,-0.348563,0.0274029,0.0529109,0.00378667,-0.0514482,0.0191271,-0.0596183,-0.174303,0.322782
1755241486753441280,-0.101776,0.559133,-0.203088,0.796507,-0.0388599,-0.542415,0.264295,-0.342793,0.0217891,0.0575428,0.00378937,-0.0514552,0.0191287,-0.0595946,-0.174343,0.3228
1755241486763441408,-0.105166,0.559303,-0.202487,0.799774,-0.0263207,-0.535414,0.270187,-0.334743,0.0117105,0.0627088,0.00379266,-0.0514625,0.0191305,-0.0595698,-0.174385,0.322818
1755241486773441280,-0.108462,0.559353,-0.201832,0.802784,-0.012952,-0.528051,0.276646,-0.324044,-0.00211018,0.0683948,0.00379658,-0.0514702,0.0191324,-0.0595438,-0.174429,0.322835
1755241486783441408,-0.111639,0.55925,-0.201122,0.80556,0.000794159,-0.520378,0.283336,-0.310821,-0.0188894,0.0733436,0.00380093,-0.0514782,0.0191339,-0.0595167,-0.174474,0.322851
1755241486793441280,-0.11467,0.558968,-0.200367,0.808006,0.0142325,-0.512623,0.290072,-0.295023,-0.0376804,0.0776947,0.00380536,-0.0514864,0.0191348,-0.0594883,-0.174521,0.322867
1755241486803441408,-0.11753,0.558497,-0.199566,0.810025,0.0263804,-0.505141,0.29664,-0.276594,-0.0563415,0.0823986,0.0038097,-0.0514949,0.0191353,-0.0594587,-0.174569,0.322882
1755241486813441280,-0.120199,0.557858,-0.198729,0.811735,0.0374417,-0.497892,0.302966,-0.257142,-0.070779,0.08459,0.00381403,-0.0515037,0.0191355,-0.0594279,-0.174619,0.322897
1755241486823441152,-0.122673,0.557096,-0.197887,0.813148,0.0483368,-0.490652,0.309378,-0.237449,-0.0812079,0.0833091,0.00381851,-0.0515128,0.0191355,-0.0593961,-0.174669,0.322911
1755241486833441280,-0.124951,0.556247,-0.197068,0.814286,0.0596449,-0.48325,0.315991,-0.218121,-0.0882906,0.080352,0.00382334,-0.0515216,0.0191351,-0.0593636,-0.17472,0.322925
1755241486843441152,-0.12704,0.555337,-0.196285,0.815021,0.0719453,-0.47566,0.322975,-0.199862,-0.0937255,0.0763659,0.00382886,-0.0515298,0.019134,-0.0593303,-0.174771,0.322939
1755241486853441280,-0.128956,0.554377,-0.195537,0.8149,0.0855901,-0.468218,0.330733,-0.183654,-0.0979465,0.0732791,0.00383546,-0.0515374,0.0191323,-0.0592964,-0.174822,0.322952
1755241486863441152,-0.130729,0.55339,-0.194819,0.814015,0.100656,-0.46055,0.339325,-0.171265,-0.0992058,0.0701564,0.00384327,-0.0515449,0.0191302,-0.0592619,-0.174874,0.322966
1755241486873441280,-0.132398,0.552399,-0.194135,0.812452,0.117162,-0.452316,0.348718,-0.163043,-0.0988363,0.0667266,0.00385182,-0.0515522,0.019128,-0.059227,-0.174925,0.322978
1755241486883441152,-0.134003,0.551417,-0.193483,0.810317,0.134774,-0.443418,0.358612,-0.15818,-0.0976865,0.0636602,0.00385978,-0.0515593,0.0191258,-0.0591917,-0.174976,0.322991
1755241486893441280,-0.135567,0.550443,-0.192858,0.80766,0.153479,-0.433833,0.368671,-0.15447,-0.0970935,0.0614415,0.00386574,-0.0515662,0.0191235,-0.0591562,-0.175026,0.323002
1755241486903441152,-0.137087,0.54947,-0.192248,0.804684,0.172706,-0.423783,0.378238,-0.148981,-0.0977726,0.0609023,0.00386928,-0.0515731,0.0191213,-0.0591204,-0.175075,0.323013
1755241486913441280,-0.138535,0.548483,-0.191635,0.801586,0.191125,-0.413963,0.386738,-0.140151,-0.0999865,0.0616828,0.00387072,-0.0515802,0.019119,-0.0590846,-0.175124,0.323022
1755241486923441152,-0.13988,0.547466,-0.191013,0.798261,0.208858,-0.404373,0.394513,-0.12854,-0.103577,0.0627236,0.00387091,-0.0515874,0.0191168,-0.0590487,-0.175171,0.32303
1755241486933441280,-0.141103,0.546402,-0.19038,0.794517,0.226523,-0.394633,0.402112,-0.115854,-0.109693,0.0639934,0.00387143,-0.0515946,0.0191149,-0.059013,-0.175215,0.323035
1755241486943441152,-0.142192,0.545261,-0.18973,0.790325,0.244234,-0.384404,0.409841,-0.101684,-0.118885,0.0660087,0.00387439,-0.0516015,0.0191135,-0.0589776,-0.175258,0.323039
1755241486953441024,-0.143134,0.544016,-0.189059,0.785627,0.26143,-0.37402,0.417796,-0.086483,-0.130442,0.0681558,0.00388115,-0.0516076,0.0191126,-0.0589424,-0.175299,0.323041
1755241486963441152,-0.143923,0.542649,-0.188367,0.780319,0.278547,-0.363191,0.426153,-0.0711338,-0.143048,0.0701941,0.00389201,-0.0516129,0.0191126,-0.0589073,-0.175339,0.323041
1755241486973441024,-0.144559,0.541156,-0.187658,0.774296,0.296103,-0.351511,0.435003,-0.0561539,-0.155227,0.0713517,0.0039066,-0.0516176,0.0191133,-0.0588721,-0.175378,0.323041
1755241486983441152,-0.145056,0.539564,-0.186949,0.767142,0.315034,-0.338631,0.444494,-0.0434307,-0.162715,0.0699687,0.00392317,-0.0516222,0.0191144,-0.0588367,-0.175417,0.32304
1755241486993441024,-0.145429,0.537918,-0.18627,0.758263,0.33607,-0.324255,0.45492,-0.0308751,-0.166009,0.0655243,0.00393924,-0.0516274,0.0191156,-0.058801,-0.175455,0.323039
1755241487003441152,-0.145666,0.536255,-0.185646,0.746943,0.359723,-0.308095,0.46664,-0.0158649,-0.166445,0.059191,0.00395357,-0.0516334,0.0191172,-0.0587649,-0.175493,0.323039
1755241487013441024,-0.145733,0.534595,-0.185091,0.73362,0.384815,-0.290735,0.47874,0.00311175,-0.165475,0.051628,0.00396612,-0.0516403,0.0191196,-0.0587285,-0.17553,0.323038
1755241487023441152,-0.14559,0.532948,-0.184616,0.718918,0.409852,-0.273169,0.490466,0.0259311,-0.163876,0.0432257,0.00397705,-0.0516478,0.0191229,-0.0586919,-0.175565,0.323037
1755241487033441024,-0.145202,0.531318,-0.184224,0.703778,0.433428,-0.255975,0.501312,0.0522659,-0.162014,0.0353731,0.0039872,-0.0516556,0.0191266,-0.0586552,-0.175597,0.323036
1755241487043441152,-0.144538,0.529711,-0.1839,0.689249,0.454363,-0.23985,0.510845,0.0805482,-0.159122,0.0299491,0.003998,-0.0516636,0.0191296,-0.0586185,-0.175627,0.323034
1755241487053441024,-0.1436,0.528154,-0.183604,0.676412,0.470752,-0.226314,0.51927,0.106541,-0.15173,0.029547,0.00401014,-0.0516724,0.019131,-0.0585821,-0.175655,0.323033
1755241487063441152,-0.142438,0.52669,-0.183312,0.666059,0.482322,-0.215987,0.526384,0.124547,-0.140614,0.028553,0.00402362,-0.0516821,0.019131,-0.0585464,-0.17568,0.323031
1755241487073441024,-0.141163,0.525366,-0.183035,0.657615,0.490857,-0.207902,0.532333,0.128521,-0.123332,0.0268534,0.00403905,-0.051693,0.0191299,-0.0585119,-0.175703,0.32303
1755241487083440896,-0.139923,0.524247,-0.182781,0.649155,0.499322,-0.200032,0.537831,0.118093,-0.0997808,0.0237339,0.00405703,-0.0517048,0.0191281,-0.0584788,-0.175725,0.323031
1755241487093441024,-0.138835,0.523389,-0.182566,0.638481,0.510478,-0.190334,0.543623,0.0987658,-0.0715533,0.0190213,0.00407676,-0.0517166,0.0191263,-0.0584475,-0.175747,0.323033
1755241487103440896,-0.13795,0.522823,-0.182406,0.625678,0.524647,-0.179215,0.548776,0.0788231,-0.0419138,0.0130448,0.00409722,-0.0517282,0.019125,-0.058418,-0.175767,0.323037
1755241487113441024,-0.137236,0.522539,-0.182302,0.610738,0.54135,-0.166725,0.553302,0.0648825,-0.0155909,0.00793293,0.00411814,-0.0517397,0.0191241,-0.0583902,-0.175787,0.323044
1755241487123440896,-0.136619,0.52249,-0.182244,0.594378,0.559079,-0.153499,0.5573,0.0596384,0.00491761,0.00392463,0.00413897,-0.051751,0.0191234,-0.058364,-0.175805,0.323052
1755241487133441024,-0.136014,0.522615,-0.182221,0.577608,0.576359,-0.140345,0.560787,0.0622406,0.01945,0.00084201,0.00415879,-0.0517614,0.0191226,-0.0583396,-0.175822,0.323063
1755241487143440896,-0.135358,0.522861,-0.182222,0.560635,0.592721,-0.127569,0.564001,0.0692977,0.0290591,-0.0011049,0.00417667,-0.0517703,0.0191216,-0.0583166,-0.175836,0.323075
1755241487153441024,-0.134627,0.523182,-0.18224,0.542795,0.608478,-0.114454,0.567475,0.0770865,0.0347089,-0.00225309,0.00419219,-0.0517778,0.0191201,-0.0582949,-0.175849,0.323088
1755241487163440896,-0.133818,0.523548,-0.182264,0.523975,0.623671,-0.100852,0.571238,0.0848009,0.0381739,-0.00252015,0.00420529,-0.0517839,0.0191185,-0.0582744,-0.175861,0.323102
1755241487173441024,-0.13293,0.523947,-0.182292,0.504743,0.638047,-0.0871728,0.574918,0.0929425,0.0416881,-0.0031307,0.00421619,-0.0517893,0.0191167,-0.0582547,-0.17587,0.323117
1755241487183440896,-0.131957,0.524386,-0.182331,0.485831,0.651275,-0.073974,0.578219,0.101871,0.0462465,-0.00483698,0.00422573,-0.0517947,0.0191148,-0.0582358,-0.175878,0.323132
1755241487193441024,-0.130886,0.524883,-0.182392,0.468788,0.662381,-0.0621633,0.581055,0.112436,0.0535261,-0.00748228,0.00423522,-0.0518007,0.019113,-0.0582178,-0.175885,0.323147
1755241487203440896,-0.129711,0.525469,-0.182479,0.455305,0.67028,-0.0528919,0.583631,0.122441,0.0639743,-0.00989664,0.00424517,-0.0518071,0.019111,-0.0582004,-0.17589,0.323162
1755241487213440768,-0.128455,0.526172,-0.182586,0.445421,0.675338,-0.0464072,0.585974,0.128085,0.0768153,-0.0112855,0.00425536,-0.0518132,0.0191088,-0.0581837,-0.175894,0.323176
1755241487223440896,-0.127175,0.527013,-0.1827,0.436578,0.679465,-0.040728,0.588275,0.127078,0.0915485,-0.0112891,0.00426573,-0.0518186,0.0191063,-0.0581672,-0.175897,0.32319
1755241487233440768,-0.125929,0.528002,-0.182806,0.427898,0.68334,-0.0351928,0.590517,0.121773,0.106336,-0.00974335,0.0042763,-0.0518231,0.0191033,-0.0581508,-0.1759,0.323204
1755241487243440896,-0.124748,0.529147,-0.182896,0.419656,0.687006,-0.030253,0.59245,0.114214,0.122816,-0.00831837,0.00428693,-0.0518266,0.0191,-0.0581341,-0.175903,0.323218
1755241487253440768,-0.12365,0.530471,-0.182974,0.412785,0.690234,-0.0264102,0.593707,0.105262,0.142441,-0.0073633,0.0042974,-0.05183,0.0190965,-0.0581171,-0.175906,0.323232
1755241487263440896,-0.122651,0.532006,-0.183045,0.407855,0.692718,-0.0241511,0.594317,0.0941881,0.164896,-0.00692521,0.00430746,-0.0518339,0.0190929,-0.0580997,-0.175911,0.323245
1755241487273440768,-0.121775,0.533778,-0.183116,0.404649,0.694562,-0.0235127,0.594382,0.0808336,0.189551,-0.00755367,0.00431717,-0.0518385,0.0190892,-0.0580822,-0.175916,0.323258
1755241487283440896,-0.121032,0.5358,-0.183207,0.401969,0.696254,-0.0234654,0.594223,0.0680921,0.215068,-0.0109391,0.00432699,-0.0518434,0.0190858,-0.0580647,-0.175922,0.323272
1755241487293440768,-0.120401,0.538084,-0.183346,0.399348,0.697932,-0.0238602,0.594006,0.0587332,0.241773,-0.0173817,0.00433737,-0.0518479,0.019083,-0.0580474,-0.175931,0.323285
1755241487303440896,-0.119837,0.540641,-0.183564,0.396796,0.699764,-0.0252206,0.593505,0.0547308,0.269631,-0.026462,0.00434842,-0.051852,0.0190812,-0.0580302,-0.175941,0.323299
1755241487313440768,-0.119291,0.543472,-0.183881,0.394025,0.701741,-0.0276712,0.592906,0.0548588,0.296147,-0.0368656,0.0043599,-0.0518559,0.0190805,-0.0580131,-0.175952,0.323313
1755241487323440896,-0.118728,0.546553,-0.184297,0.390833,0.703949,-0.0305196,0.592261,0.05823,0.319561,-0.0461698,0.00437143,-0.0518596,0.0190806,-0.0579962,-0.175965,0.323328
1755241487333440768,-0.118113,0.549848,-0.184799,0.388002,0.705921,-0.0338536,0.591594,0.0650513,0.338763,-0.0540708,0.00438245,-0.0518633,0.0190807,-0.0579794,-0.17598,0.323342
1755241487343440896,-0.117421,0.553303,-0.185371,0.386703,0.707095,-0.0381858,0.590778,0.0731215,0.35124,-0.0597703,0.00439214,-0.0518668,0.0190794,-0.0579628,-0.175995,0.323356
1755241487353440768,-0.116665,0.556839,-0.185975,0.386409,0.707546,-0.0435481,0.590059,0.0777916,0.355,-0.0607151,0.00439953,-0.0518702,0.0190765,-0.0579464,-0.176012,0.323371
1755241487363440640,-0.115868,0.560384,-0.186583,0.387308,0.707271,-0.0496397,0.589318,0.0815963,0.353563,-0.0610027,0.00440388,-0.0518736,0.0190718,-0.0579304,-0.176031,0.323386
1755241487373440768,-0.115026,0.563903,-0.187202,0.38988,0.706079,-0.0568084,0.588404,0.0871859,0.350156,-0.0630651,0.00440501,-0.0518769,0.0190657,-0.0579147,-0.176051,0.3234
1755241487383440640,-0.11411,0.567387,-0.187853,0.394198,0.703884,-0.0652239,0.587283,0.0965996,0.346625,-0.0674706,0.00440402,-0.0518801,0.019059,-0.0578993,-0.176074,0.323414
1755241487393440768,-0.113064,0.570839,-0.188569,0.400547,0.700274,-0.0756716,0.586047,0.114064,0.343825,-0.0762924,0.00440345,-0.0518832,0.0190526,-0.0578845,-0.176098,0.323427
1755241487403440640,-0.111779,0.574262,-0.189402,0.412386,0.693073,-0.0913489,0.58416,0.144089,0.340435,-0.0910107,0.00440506,-0.0518863,0.0190479,-0.05787,-0.176124,0.32344
1755241487413440768,-0.110158,0.577632,-0.190405,0.428754,0.682368,-0.111161,0.581539,0.180572,0.333085,-0.109686,0.00440867,-0.0518895,0.0190458,-0.0578561,-0.17615,0.323453
1755241487423440640,-0.108151,0.58091,-0.191592,0.447554,0.668973,-0.133566,0.578214,0.220811,0.321898,-0.12716,0.00441401,-0.0518931,0.0190462,-0.0578425,-0.176175,0.323464
1755241487433440768,-0.105747,0.584057,-0.192925,0.466731,0.653947,-0.156935,0.574358,0.259384,0.306851,-0.13842,0.00442101,-0.051898,0.0190483,-0.0578293,-0.176198,0.323474
1755241487443440640,-0.10299,0.587034,-0.194327,0.484435,0.638516,-0.179485,0.570443,0.290692,0.288097,-0.141056,0.00442853,-0.0519053,0.0190493,-0.0578167,-0.176217,0.323484
1755241487453440768,-0.0999603,0.589802,-0.19572,0.499844,0.623006,-0.200326,0.567353,0.314185,0.264885,-0.13679,0.00443489,-0.051915,0.019047,-0.0578049,-0.176233,0.323494
1755241487463440640,-0.096741,0.592307,-0.197045,0.515718,0.605654,-0.221748,0.563956,0.327738,0.23512,-0.127733,0.0044394,-0.0519265,0.019041,-0.0577942,-0.176246,0.323505
1755241487473440768,-0.0934695,0.594481,-0.198266,0.533222,0.585869,-0.2444,0.559196,0.324443,0.199243,-0.11629,0.00444243,-0.0519392,0.019032,-0.057785,-0.176257,0.323517
1755241487483440640,-0.0902917,0.596284,-0.199379,0.551437,0.56428,-0.26757,0.553093,0.310079,0.161665,-0.106656,0.00444538,-0.0519522,0.0190216,-0.0577776,-0.176268,0.323531
1755241487493440512,-0.087271,0.597719,-0.200403,0.569346,0.541653,-0.290481,0.545966,0.294162,0.125557,-0.0984243,0.0044502,-0.0519652,0.0190126,-0.0577721,-0.176278,0.323546
1755241487503440640,-0.084382,0.598803,-0.201359,0.587143,0.517875,-0.313177,0.537577,0.284429,0.0917535,-0.0930325,0.0044579,-0.0519779,0.0190067,-0.0577685,-0.176288,0.323564
1755241487513440512,-0.0815406,0.599561,-0.202279,0.604809,0.492921,-0.335441,0.527934,0.285358,0.060131,-0.0914798,0.00446842,-0.0519902,0.0190044,-0.0577665,-0.176297,0.323585
1755241487523440640,-0.0786145,0.600013,-0.203203,0.62199,0.466666,-0.357461,0.517274,0.300876,0.0306359,-0.0935002,0.00448159,-0.0520022,0.0190051,-0.0577657,-0.176305,0.32361
1755241487533440512,-0.0755082,0.600184,-0.204146,0.638209,0.439486,-0.379015,0.505854,0.319956,0.00405326,-0.0946656,0.00449694,-0.0520138,0.0190078,-0.0577658,-0.176312,0.323638
1755241487543440640,-0.0722351,0.600113,-0.205083,0.65253,0.412819,-0.399121,0.494457,0.333491,-0.0178367,-0.092156,0.00451307,-0.0520247,0.0190108,-0.0577664,-0.176317,0.32367
1755241487553440512,-0.0688721,0.599836,-0.205973,0.663185,0.389179,-0.416257,0.485237,0.337605,-0.0374937,-0.0855241,0.00452865,-0.0520343,0.0190124,-0.0577673,-0.176321,0.323707
1755241487563440640,-0.065529,0.599348,-0.206785,0.669731,0.36981,-0.429957,0.479414,0.329128,-0.0609907,-0.0766354,0.00454345,-0.0520422,0.0190122,-0.0577681,-0.176325,0.323747
1755241487573440512,-0.0623442,0.598577,-0.207499,0.674678,0.35239,-0.441594,0.475001,0.305991,-0.0939695,-0.0659397,0.00455724,-0.0520485,0.0190103,-0.0577688,-0.176329,0.323791
1755241487583440640,-0.0594498,0.597452,-0.208097,0.679027,0.335695,-0.452053,0.47104,0.271925,-0.131344,-0.0534975,0.00456917,-0.0520541,0.0190074,-0.057769,-0.176336,0.323837
1755241487593440512,-0.0569118,0.595944,-0.208566,0.683324,0.318482,-0.462332,0.466783,0.235698,-0.169915,-0.0404923,0.0045785,-0.0520603,0.0190046,-0.0577688,-0.176344,0.323885
1755241487603440640,-0.0547163,0.594065,-0.208917,0.688579,0.299928,-0.472112,0.461532,0.204211,-0.205323,-0.0300154,0.00458518,-0.0520683,0.0190027,-0.0577682,-0.176355,0.323934
1755241487613440512,-0.0527865,0.591857,-0.209169,0.694967,0.27985,-0.481281,0.455053,0.1829,-0.235188,-0.0204379,0.00458941,-0.0520777,0.0190019,-0.0577675,-0.176368,0.323984
1755241487623440384,-0.0510199,0.589385,-0.209326,0.701691,0.258412,-0.490307,0.447718,0.171359,-0.258672,-0.0107129,0.0045915,-0.052088,0.0190016,-0.0577669,-0.176382,0.324034
1755241487633440512,-0.0493333,0.586699,-0.209379,0.708408,0.235623,-0.499591,0.439374,0.166104,-0.277576,-4.10109e-05,0.00459216,-0.0520987,0.0190012,-0.0577664,-0.176397,0.324085
1755241487643440384,-0.0477018,0.583864,-0.209334,0.714221,0.213221,-0.508161,0.431506,0.159647,-0.288401,0.00900354,0.00459191,-0.0521093,0.0190003,-0.0577663,-0.176413,0.324136
1755241487653440512,-0.0461559,0.580939,-0.209199,0.718717,0.192145,-0.515537,0.425145,0.148968,-0.296596,0.0180583,0.0045906,-0.052119,0.0189986,-0.0577666,-0.17643,0.324187
1755241487663440384,-0.0447322,0.577917,-0.208969,0.72196,0.172297,-0.521955,0.420299,0.135393,-0.308297,0.0280791,0.00458805,-0.0521277,0.0189965,-0.0577672,-0.176447,0.324238
1755241487673440512,-0.0434548,0.574756,-0.208625,0.724663,0.1523,-0.528077,0.415696,0.119651,-0.324174,0.0410954,0.00458438,-0.0521353,0.0189944,-0.0577678,-0.176464,0.324288
1755241487683440384,-0.0423495,0.571434,-0.20814,0.727096,0.131277,-0.534303,0.410631,0.100801,-0.339616,0.0561183,0.00458004,-0.0521423,0.0189922,-0.0577684,-0.176481,0.324337
1755241487693440512,-0.0414548,0.567989,-0.207505,0.729197,0.109943,-0.540223,0.405393,0.0772186,-0.34807,0.070389,0.00457604,-0.0521494,0.0189893,-0.0577687,-0.176499,0.324385
1755241487703440384,-0.0408321,0.564516,-0.206751,0.731056,0.089167,-0.545206,0.400447,0.0465159,-0.345025,0.0797829,0.0045733,-0.052157,0.0189853,-0.0577688,-0.176516,0.324431
1755241487713440512,-0.0405379,0.561124,-0.205934,0.732702,0.0695851,-0.549086,0.395992,0.0119996,-0.331926,0.0828367,0.00457212,-0.0521651,0.0189798,-0.0577687,-0.176533,0.324475
1755241487723440384,-0.0405942,0.55791,-0.205113,0.734194,0.0512692,-0.552068,0.391856,-0.0232265,-0.309851,0.0806539,0.00457243,-0.0521736,0.0189732,-0.0577684,-0.176551,0.324518
1755241487733440512,-0.0409962,0.554954,-0.204336,0.73561,0.0339248,-0.554551,0.387556,-0.056881,-0.280373,0.0741108,0.00457384,-0.0521825,0.0189665,-0.0577681,-0.176569,0.324558
1755241487743440384,-0.0417187,0.552318,-0.203643,0.736744,0.0172101,-0.556937,0.383059,-0.0871413,-0.246294,0.0641591,0.0045758,-0.0521916,0.0189615,-0.0577675,-0.176589,0.324596
1755241487753440256,-0.0427216,0.550037,-0.203059,0.738048,0.00214544,-0.559444,0.377231,-0.112802,-0.209657,0.052469,0.00457828,-0.0522009,0.0189585,-0.0577666,-0.176608,0.324633
1755241487763440384,-0.043955,0.548133,-0.2026,0.739551,-0.0110015,-0.562038,0.37021,-0.133365,-0.170831,0.0389633,0.00458157,-0.0522109,0.018956,-0.0577654,-0.176629,0.324667
1755241487773440256,-0.045377,0.54662,-0.202287,0.741155,-0.0223276,-0.564361,0.362887,-0.150634,-0.131924,0.0235878,0.00458579,-0.0522216,0.0189529,-0.0577638,-0.176651,0.3247
1755241487783440384,-0.0469556,0.545489,-0.202131,0.742794,-0.0322738,-0.56631,0.355682,-0.164638,-0.0945249,0.00750084,0.0045906,-0.0522328,0.0189493,-0.057762,-0.176673,0.324731
1755241487793440256,-0.048655,0.544718,-0.202133,0.744424,-0.041381,-0.568039,0.3485,-0.174707,-0.06007,-0.00754559,0.00459534,-0.0522438,0.0189463,-0.0577598,-0.176696,0.324761
1755241487803440384,-0.050433,0.544271,-0.202272,0.745998,-0.049191,-0.569903,0.340996,-0.180435,-0.0299805,-0.0198194,0.00459975,-0.0522544,0.0189446,-0.0577572,-0.176719,0.324789
1755241487813440256,-0.0522542,0.544097,-0.202509,0.747247,-0.0558957,-0.572276,0.333165,-0.18366,-0.00544357,-0.0269253,0.00460409,-0.0522647,0.0189437,-0.0577539,-0.176744,0.324816
1755241487823440384,-0.0541065,0.544141,-0.202792,0.748307,-0.0618316,-0.574791,0.325315,-0.187078,0.0137092,-0.0291785,0.00460854,-0.0522748,0.0189434,-0.0577498,-0.176769,0.324842
1755241487833440256,-0.0560097,0.544354,-0.203086,0.74932,-0.0666101,-0.57695,0.318138,-0.194133,0.0279679,-0.0294817,0.00461285,-0.0522844,0.0189433,-0.0577447,-0.176794,0.324868
1755241487843440384,-0.0580064,0.544672,-0.203371,0.750432,-0.0700565,-0.578404,0.312078,-0.205731,0.0348353,-0.0270618,0.00461628,-0.0522932,0.0189435,-0.0577385,-0.17682,0.324893
1755241487853440256,-0.0601373,0.545023,-0.203612,0.751807,-0.0723466,-0.578898,0.307293,-0.220758,0.0346632,-0.0205531,0.00461856,-0.0523012,0.0189437,-0.0577308,-0.176847,0.324917
1755241487863440384,-0.0624262,0.54535,-0.203772,0.753448,-0.074241,-0.578478,0.303593,-0.237048,0.0303696,-0.0112686,0.00462011,-0.0523083,0.018944,-0.0577217,-0.176873,0.32494
1755241487873440256,-0.064875,0.545632,-0.203837,0.755269,-0.0755295,-0.577355,0.300873,-0.252495,0.0262084,-0.00190541,0.00462134,-0.0523148,0.0189443,-0.0577108,-0.1769,0.324962
1755241487883440384,-0.0674692,0.545885,-0.203813,0.757199,-0.0758655,-0.575671,0.29916,-0.266235,0.0248531,0.00656488,0.00462237,-0.0523212,0.0189444,-0.0576982,-0.176928,0.324984
1755241487893440256,-0.0702011,0.546139,-0.203707,0.759183,-0.0756456,-0.573688,0.297996,-0.280122,0.026326,0.014423,0.00462327,-0.0523279,0.0189439,-0.0576837,-0.176956,0.325004
1755241487903440128,-0.0730697,0.546424,-0.203537,0.761393,-0.0755554,-0.5714,0.296773,-0.293333,0.0311912,0.0190987,0.00462435,-0.0523353,0.0189427,-0.0576674,-0.176984,0.325024
1755241487913440256,-0.0760559,0.546776,-0.203345,0.764051,-0.0750532,-0.568635,0.295375,-0.303358,0.0394461,0.0189008,0.00462597,-0.0523435,0.0189408,-0.0576493,-0.177012,0.325042
